customerID,gender,SeniorCitizen,Partner,Dependents,zip,Country
"0750-EKNGL","Male","No","No","No","30083","US"
"0754-EEBDC","Male","No","Yes","Yes","34744","US"
"0754-UKWQP","Male","No","No","No","89129","US"
"0756-MPZRL","Male","No","No","No","63021","US"
"0757-WCUUZ","Male","No","Yes","Yes","87111","US"
"0761-AETCS","Female","No","No","No","31088","US"
"0769-MURVM","Female","No","Yes","Yes","30080","US"
"0771-CHWSK","Male","No","No","No","37130","US"
"0771-WLCLA","Female","No","Yes","Yes","92117","US"
"0772-GYEQQ","Male","No","No","No","15601","US"
"0774-IFUVM","Male","No","Yes","Yes","92708","US"
"0774-RMNUW","Female","No","Yes","Yes","08854","US"
"0778-NELLA","Male","No","No","No","90745","US"
"0780-XNZFN","Male","No","No","No","72764","US"
"0781-LKXBR","Male","Yes","No","No","20020","US"
"0784-GTUUK","Male","No","Yes","No","90744","US"
"0784-ZQJZX","Male","No","No","Yes","11225","US"
"0786-IVLAW","Female","Yes","No","No","80016","US"
"0786-VSSUD","Male","Yes","No","No","92027","US"
"0787-LHDYT","Male","No","No","No","30144","US"
"0788-DXBFY","Male","No","Yes","Yes","19446","US"
"0793-TWELN","Female","No","No","No","78586","US"
"0794-YVSGE","Male","No","Yes","Yes","91764","US"
"0795-GMVQO","Male","No","Yes","No","94087","US"
"0795-LAFGP","Male","No","Yes","Yes","02124","US"
"0795-XCCTE","Male","Yes","No","No","08527","US"
"0799-DDIHE","Female","No","Yes","Yes","43015","US"
"0804-XBFBV","Female","No","No","Yes","44077","US"
"0804-YGEQV","Female","No","Yes","Yes","02169","US"
"0807-ZABDG","Female","No","No","Yes","27519","US"
"0810-BDHAW","Female","No","Yes","Yes","77015","US"
"0810-DHDBD","Female","No","No","No","75149","US"
"0811-GSDTP","Female","No","No","Yes","93063","US"
"0812-WUPTB","Male","Yes","Yes","No","60630","US"
"0813-TAXXS","Male","No","No","No","80525","US"
"0815-MFZGM","Female","No","Yes","No","75098","US"
"0816-TSPHQ","Male","No","No","No","45140","US"
"0817-HSUSE","Male","No","No","No","35242","US"
"0818-OCPZO","Male","Yes","No","No","93436","US"
"0820-FNRNX","Male","No","Yes","Yes","30093","US"
"0822-GAVAP","Female","No","No","No","32771","US"
"0822-QGCXA","Female","Yes","Yes","No","45601","US"
"0823-HSCDJ","Male","Yes","No","No","48228","US"
"0824-VWDPO","Female","No","No","No","97045","US"
"0825-CPPQH","Female","No","Yes","No","97301","US"
"0827-ITJPH","Male","No","No","No","43228","US"
"0829-DDVLK","Female","No","No","No","92130","US"
"0829-XXPLX","Female","No","No","No","33161","US"
"0831-JNISG","Male","No","Yes","Yes","95122","US"
"0835-DUUIQ","Female","No","No","Yes","37027","US"
"0835-JKADZ","Female","No","No","No","30318","US"
"0836-SEYLU","Male","No","Yes","No","78223","US"
"0839-JTCUD","Female","No","Yes","Yes","60453","US"
"0839-QNXME","Female","No","No","No","30066","US"
"0840-DCNZE","Male","No","No","No","70072","US"
"0840-DFEZH","Female","No","No","No","80631","US"
"0841-NULXI","Male","No","No","No","92646","US"
"0842-IWYCP","Female","No","No","No","89147","US"
"0843-WTBXE","Male","No","No","No","29730","US"
"0847-HGRML","Male","No","No","Yes","95116","US"
"0848-SOMKO","Male","No","No","No","33165","US"
"0848-ZGQIJ","Female","No","Yes","No","77375","US"
"0851-DFJKB","Female","No","No","No","77088","US"
"0853-NWIFK","Female","No","No","No","27410","US"
"0853-TWRVK","Male","No","Yes","No","39503","US"
"0854-UYHZD","Female","No","Yes","Yes","24060","US"
"0856-NAOES","Male","No","No","No","75287","US"
"0859-YGKFW","Male","No","Yes","Yes","95376","US"
"0862-PRCBS","Female","No","Yes","Yes","94568","US"
"0864-FVJNJ","Female","No","Yes","Yes","45840","US"
"0866-QLSIR","Female","No","No","No","92223","US"
"0867-LDTTC","Male","No","No","No","75071","US"
"0867-MKZVY","Female","No","Yes","No","95670","US"
"0868-VJRDR","Male","No","Yes","No","89148","US"
"0869-PAPRP","Female","Yes","Yes","No","60506","US"
"0870-VEMYL","Female","No","No","No","19702","US"
"0871-OPBXW","Female","No","No","No","80229","US"
"0871-URUWO","Male","No","Yes","No","59901","US"
"0872-CASZJ","Male","No","Yes","No","91405","US"
"0872-JCPIB","Male","No","No","No","75007","US"
"0872-NXJYS","Female","No","No","No","27284","US"
"0875-CABNR","Female","Yes","No","No","78207","US"
"0876-WDUUZ","Female","No","No","No","80504","US"
"0877-SDMBN","Female","No","No","No","55901","US"
"0880-FVFWF","Male","No","No","No","33312","US"
"0880-TKATG","Male","No","Yes","Yes","30016","US"
"0883-EIBTI","Female","No","No","No","20904","US"
"0885-HMGPY","Male","No","No","No","43701","US"
"0886-QGENL","Female","Yes","Yes","No","93313","US"
"0887-HJGAR","Male","No","No","No","21222","US"
"0887-WBJVH","Female","No","Yes","No","11238","US"
"0895-DQHEW","Male","No","Yes","No","91745","US"
"0895-LMRSF","Male","No","No","No","87124","US"
"0895-LNKRC","Male","No","Yes","Yes","97124","US"
"0895-UADGO","Male","No","No","Yes","07083","US"
"0897-FEGMU","Female","No","Yes","No","94591","US"
"0898-XCGTF","Male","No","Yes","No","61761","US"
"0899-LIIBW","Male","No","Yes","No","12550","US"
"0899-WZRSD","Male","No","No","No","27616","US"
"0902-RFHOF","Male","No","No","No","48103","US"
"0902-XKXPN","Male","No","Yes","Yes","89052","US"
"0906-QVPMS","Male","No","Yes","No","07728","US"
"0907-HQNTS","Female","Yes","Yes","No","55044","US"
"0909-SDHNU","Female","No","No","Yes","38017","US"
"0909-SELIE","Male","No","Yes","No","92701","US"
"0913-XWSCN","Male","No","Yes","Yes","77082","US"
"0916-KNFAJ","Male","No","Yes","No","19382","US"
"0916-QOFDP","Female","Yes","Yes","Yes","32225","US"
"0917-EZOLA","Male","Yes","Yes","No","28655","US"
"0921-OHLVP","Male","No","No","No","19020","US"
"0923-PNFUB","Female","No","No","No","94539","US"
"0924-BJCRC","Female","Yes","Yes","No","93215","US"
"0925-VYDLG","Female","No","No","No","32162","US"
"0927-CNGRH","Male","No","No","Yes","20744","US"
"0927-LCSMG","Male","No","No","No","99208","US"
"0928-JMXNP","Male","Yes","Yes","No","91406","US"
"0928-XUTSN","Female","No","No","No","45040","US"
"0929-HYQEW","Male","No","No","No","84119","US"
"0929-PECLO","Female","Yes","No","No","43068","US"
"0930-EHUZA","Female","No","No","No","91801","US"
"0931-MHTEM","Female","No","No","No","06516","US"
"0932-YIXYU","Female","No","No","No","92129","US"
"0936-NQLJU","Female","No","Yes","No","77089","US"
"0939-EREMR","Female","No","No","Yes","92840","US"
"0939-YAPAF","Female","No","No","No","30114","US"
"0940-OUQEC","Male","No","No","No","33063","US"
"0942-KOWSM","Female","No","Yes","Yes","43302","US"
"0943-ZQPXH","Male","No","Yes","Yes","36117","US"
"0945-TSONX","Female","No","Yes","Yes","43229","US"
"0946-CLJTI","Male","Yes","Yes","No","19320","US"
"0946-FKYTX","Male","No","No","No","22204","US"
"0947-IDHRQ","Female","No","No","No","89117","US"
"0947-MUGVO","Male","Yes","Yes","No","60056","US"
"0952-KMEEH","Male","No","No","No","75061","US"
"0953-LGOVU","Male","No","Yes","Yes","90723","US"
"0956-ACVZC","Female","No","No","No","27603","US"
"0956-SYCWG","Female","No","No","No","28025","US"
"0958-YHXGP","Female","No","No","No","91304","US"
"0959-WHOKV","Male","No","No","No","92234","US"
"0960-HUWBM","Male","No","Yes","Yes","27713","US"
"0961-ZWLVI","Male","No","No","Yes","23456","US"
"0962-CQPWQ","Female","No","Yes","Yes","45013","US"
"0963-ZBDRN","Male","No","No","No","37128","US"
"0967-BMLBD","Female","No","Yes","Yes","92399","US"
"0968-GSIKN","Female","No","No","No","33467","US"
"0969-RGKCU","Male","No","Yes","Yes","92584","US"
"0970-ETWGE","Male","No","No","No","95350","US"
"0970-QXPXW","Female","No","No","No","60616","US"
"0971-QIFJK","Female","No","Yes","No","73013","US"
"0973-KYVNF","Female","No","Yes","Yes","08873","US"
"0975-UYDTX","Female","No","Yes","No","91913","US"
"0975-VOOVL","Female","No","No","No","98115","US"
"0979-MOZQI","Male","No","Yes","No","07111","US"
"0979-PHULV","Male","No","Yes","Yes","77469","US"
"0980-FEXWF","Male","No","Yes","Yes","93308","US"
"0980-PVMRC","Female","No","Yes","Yes","90063","US"
"0983-TATYJ","Female","No","Yes","No","10003","US"
"0988-AADSA","Female","No","Yes","Yes","30721","US"
"0988-JRWWP","Female","No","No","No","30253","US"
"0991-BRRFB","Male","No","No","No","07470","US"
"0993-OSGPT","Female","Yes","Yes","No","14221","US"
"0997-YTLNY","Female","No","No","Yes","78247","US"
"0999-QXNSA","Male","Yes","No","Yes","10306","US"
"1000-AJSLD","Male","No","No","No","90034","US"
"1004-NOZNR","Male","Yes","No","Yes","21061","US"
"1009-IRMNA","Female","No","No","No","30518","US"
"1010-DIAUQ","Male","No","No","No","30075","US"
"1013-QCWAM","Female","Yes","Yes","No","45044","US"
"1015-JPFYW","Male","No","No","Yes","75025","US"
"1015-OWJKI","Male","No","No","No","32703","US"
"1016-DJTSV","Male","Yes","No","No","27703","US"
"1017-FBQMM","Female","No","Yes","Yes","28110","US"
"1020-JPQOW","Female","No","Yes","No","89103","US"
"1022-RKXDR","Female","No","No","No","06511","US"
"1023-BQXZE","Male","No","No","No","02151","US"
"1024-GUALD","Female","No","Yes","No","91786","US"
"1024-KPRBB","Female","No","No","No","11354","US"
"1024-VRZHF","Male","No","Yes","No","77546","US"
"1025-FALIX","Female","No","No","No","91344","US"
"1027-LKKQQ","Female","No","Yes","Yes","92870","US"
"1028-FFNJK","Male","Yes","Yes","No","19104","US"
"1029-QFBEN","Male","No","No","No","08861","US"
"1031-IIDEO","Female","No","No","No","90018","US"
"1032-MAELW","Female","No","Yes","Yes","12180","US"
"1035-IPQPU","Female","Yes","Yes","No","95023","US"
"1036-GUDCL","Male","No","Yes","Yes","33018","US"
"1038-RQOST","Male","No","Yes","Yes","92557","US"
"1038-ZAGBI","Female","No","Yes","Yes","33175","US"
"1041-RXHRA","Female","No","No","No","75216","US"
"1042-HFUCW","Female","No","No","Yes","90002","US"
"1043-UXOVO","Female","No","No","No","60622","US"
"1043-YCUTE","Male","No","Yes","No","76051","US"
"1045-LTCYT","Female","No","Yes","Yes","92505","US"
"1047-NNCBF","Male","No","No","No","07030","US"
"1047-RNXZV","Male","No","No","No","20850","US"
"1049-FYSYG","Female","No","Yes","No","79907","US"
"1051-EQPZR","Female","No","Yes","Yes","23112","US"
"1051-GEJLJ","Female","No","No","No","98103","US"
"1052-QJIBV","Female","No","Yes","Yes","95125","US"
"1053-MXTTK","Female","No","Yes","Yes","91605","US"
"1057-FOGLZ","Female","No","No","No","77070","US"
"1060-ENTOF","Female","Yes","Yes","No","33196","US"
"1061-PNTHC","Female","No","Yes","Yes","94601","US"
"1062-LHZOD","Male","No","Yes","Yes","77081","US"
"1063-DHQJF","Male","No","Yes","Yes","97206","US"
"1064-FBXNK","Male","No","Yes","Yes","33126","US"
"1066-JKSGK","Male","No","No","No","92025","US"
"1069-QJOEE","Male","No","Yes","Yes","63129","US"
"1069-XAIEM","Female","Yes","No","No","95648","US"
"1073-XXCZD","Male","No","Yes","No","75115","US"
"1074-AMIOH","Female","No","Yes","Yes","20902","US"
"1074-WVEVG","Female","No","Yes","No","55124","US"
"1075-BGWOH","Male","Yes","Yes","No","32839","US"
"1077-HUUJM","Female","No","No","Yes","10016","US"
"1078-TDCRN","Female","Yes","Yes","No","20176","US"
"1080-BWSYE","Male","Yes","Yes","No","90220","US"
"1084-MNSMJ","Female","No","Yes","Yes","38654","US"
"1084-UQCHV","Male","No","No","Yes","11758","US"
"1085-LDWAM","Female","No","Yes","Yes","33068","US"
"1086-LXKFY","Female","No","Yes","Yes","19067","US"
"1087-GRUYI","Male","No","Yes","No","84120","US"
"1087-UDSIH","Female","No","No","No","78550","US"
"1088-AUUZZ","Male","No","Yes","Yes","01960","US"
"1088-CNNKB","Male","No","Yes","No","60148","US"
"1089-HDMKP","Male","Yes","No","Yes","80012","US"
"1089-XZWHH","Female","No","Yes","Yes","14580","US"
"1090-ESELR","Male","No","Yes","Yes","92620","US"
"1090-PYKCI","Female","No","Yes","Yes","17601","US"
"1091-SOZGA","Female","No","Yes","Yes","06810","US"
"1092-GANHU","Male","No","No","No","19711","US"
"1092-WPIVQ","Female","No","Yes","Yes","75080","US"
"1093-YSWCA","Male","No","No","No","33578","US"
"1094-BKOSX","Female","No","Yes","Yes","92833","US"
"1095-JUDTC","Female","Yes","No","No","89119","US"
"1095-WGNGG","Female","No","Yes","No","84041","US"
"1096-ADRUX","Female","No","Yes","Yes","20009","US"
"1097-FSPVW","Female","No","No","No","92056","US"
"1098-KFQEC","Female","No","Yes","Yes","97402","US"
"1098-TDVUQ","Female","No","No","No","23223","US"
"1099-BTKWT","Female","No","Yes","No","32259","US"
"1099-GODLO","Female","No","Yes","Yes","77099","US"
"1100-DDVRV","Male","No","Yes","No","29229","US"
"1101-SSWAG","Female","No","Yes","No","33176","US"
"1104-FEJAM","Male","No","Yes","Yes","60440","US"
"1104-TNLZA","Male","Yes","Yes","No","93277","US"
"1106-HRLKZ","Male","No","Yes","Yes","95207","US"
"1110-KYLGQ","Female","No","No","No","92656","US"
"1112-CUNAO","Female","Yes","No","No","75074","US"
"1113-IUJYX","Female","No","Yes","No","19148","US"
"1114-CENIM","Male","No","No","Yes","37421","US"
"1116-DXXDF","Male","No","No","No","30907","US"
"1116-FRYVH","Female","No","Yes","Yes","23666","US"
"1120-BMWUB","Female","No","No","No","95616","US"
"1121-QSIVB","Female","No","No","Yes","33178","US"
"1122-JWTJW","Male","No","Yes","Yes","38305","US"
"1122-YJBCS","Male","No","Yes","No","41042","US"
"1125-SNVCK","Female","Yes","No","No","80011","US"
"1131-ALZWV","Female","No","No","No","37040","US"
"1131-QQZEB","Male","Yes","Yes","No","84074","US"
"1131-SUEKT","Male","No","Yes","Yes","78741","US"
"1133-KXCGE","Female","No","No","No","07306","US"
"1134-YWTYF","Male","No","Yes","No","76119","US"
"1135-HIORI","Female","No","Yes","Yes","98391","US"
"1135-LMECX","Female","No","No","No","21206","US"
"1136-XGEQU","Female","No","Yes","Yes","76549","US"
"1137-DGOWI","Female","No","Yes","No","07105","US"
"1139-WUOAH","Male","No","No","No","95037","US"
"1140-UKVZG","Female","No","No","No","99336","US"
"1142-IHLOO","Female","No","No","No","27407","US"
"1142-WACZW","Male","No","No","No","17331","US"
"1143-NMNQJ","Female","No","No","No","37066","US"
"1150-FTQGN","Female","No","Yes","Yes","80022","US"
"1150-WFARN","Female","No","Yes","Yes","84096","US"
"1153-GNOLC","Male","No","No","No","36695","US"
"1154-HYWWO","Male","No","No","No","33415","US"
"1156-ZFYDO","Female","No","No","No","19140","US"
"1157-BQCUW","Male","No","No","No","33612","US"
"1159-WFSGR","Female","No","Yes","Yes","33016","US"
"1162-ECVII","Male","Yes","Yes","No","98225","US"
"1163-ONYEY","Male","No","Yes","Yes","90221","US"
"1163-VIPRI","Female","No","Yes","Yes","32792","US"
"1166-PQLGG","Female","No","Yes","Yes","78748","US"
"1167-OYZJF","Female","Yes","Yes","No","75006","US"
"1169-SAOCL","Male","No","No","No","93003","US"
"1169-WCVAK","Male","No","Yes","No","45069","US"
"1170-SASML","Female","No","Yes","No","90024","US"
"1171-TYKUR","Male","No","Yes","No","92084","US"
"1172-VIYBP","Male","No","Yes","Yes","32246","US"
"1173-NOEYG","Female","No","Yes","No","76133","US"
"1173-XZPYF","Female","No","No","No","98632","US"
"1174-FGIFN","Female","No","Yes","Yes","27265","US"
"1177-XZBJL","Male","No","Yes","Yes","48823","US"
"1178-PZGAB","Female","No","No","No","95124","US"
"1179-INLAT","Male","No","No","No","27707","US"
"1183-CANVH","Female","No","Yes","No","90047","US"
"1184-PJVDB","Male","No","Yes","No","76542","US"
"1187-WILMM","Male","No","Yes","Yes","28601","US"
"1193-RTSLK","Female","No","No","No","78227","US"
"1194-BHJYC","Male","No","Yes","No","92024","US"
"1194-HVAIF","Female","No","Yes","No","92128","US"
"1194-SPVSP","Male","No","No","No","32837","US"
"1195-OIYEJ","Male","No","No","No","45424","US"
"1196-AMORA","Male","No","No","No","98270","US"
"1197-BVMVG","Female","Yes","No","No","77498","US"
"1200-TUZHR","Female","Yes","No","No","20148","US"
"1202-KKGFU","Female","No","Yes","No","63301","US"
"1205-WNWPJ","Female","No","No","No","30236","US"
"1206-EHBDD","Female","No","Yes","No","32174","US"
"1207-BLKSA","Female","No","Yes","Yes","33810","US"
"1208-DNHLN","Male","No","Yes","Yes","20171","US"
"1208-NBVFH","Male","No","Yes","Yes","07104","US"
"1209-VFFOC","Male","No","Yes","Yes","29223","US"
"1212-GLHMD","Male","No","No","No","10950","US"
"1213-NGCUN","Female","No","No","No","19380","US"
"1215-EXRMO","Male","No","Yes","No","40601","US"
"1215-FIGMP","Male","No","No","No","08831","US"
"1215-VFYVK","Female","No","No","No","90046","US"
"1216-BGTSP","Male","No","No","No","29464","US"
"1216-JWVUX","Male","No","Yes","Yes","92691","US"
"1217-VASWC","Male","Yes","Yes","No","67401","US"
"1218-VKFPE","Female","No","Yes","Yes","92886","US"
"1219-NNDDO","Female","No","No","No","63123","US"
"1221-GHZEP","Female","No","No","No","60613","US"
"1222-KJNZD","Male","No","Yes","Yes","70065","US"
"1222-LRYKO","Male","No","No","Yes","95757","US"
"1223-UNPKS","Male","No","Yes","Yes","77388","US"
"1226-IENZN","Male","Yes","No","No","92111","US"
"1226-JZNKR","Female","No","Yes","Yes","27529","US"
"1226-UDFZR","Female","No","No","No","42701","US"
"1227-UDMZR","Female","No","Yes","No","60004","US"
"1228-FZFRV","Male","No","Yes","Yes","91767","US"
"1228-ZLNBX","Male","No","No","No","92626","US"
"1229-RCALF","Female","No","Yes","No","93551","US"
"1230-QAJDW","Male","No","No","No","90703","US"
"1231-YNDEK","Male","No","No","No","97223","US"
"1236-WFCDV","Male","Yes","No","No","60120","US"
"1237-WIYYZ","Female","No","No","No","89131","US"
"1240-HCBOH","Female","No","No","No","60626","US"
"1240-KNSEZ","Male","No","No","No","48858","US"
"1241-EZFMJ","Male","No","Yes","No","92078","US"
"1241-FPMOF","Male","No","No","No","76116","US"
"1245-HARPS","Female","No","Yes","No","80020","US"
"1247-QBVSH","Female","No","Yes","Yes","94086","US"
"1248-DYXUB","Male","No","Yes","Yes","02780","US"
"1251-KRREG","Male","No","No","No","98105","US"
"1251-STYSZ","Female","Yes","No","No","75023","US"
"1254-IZEYF","Female","Yes","No","No","89030","US"
"1257-SXUXQ","Male","No","Yes","Yes","17602","US"
"1258-YMZNM","Female","Yes","No","No","92243","US"
"1260-TTRXI","Male","No","No","No","63366","US"
"1261-FWTTE","Male","Yes","No","No","54601","US"
"1262-OPMFY","Female","No","Yes","No","92069","US"
"1264-BYWMS","Male","No","No","No","94550","US"
"1264-FUHCX","Female","No","Yes","No","89074","US"
"1265-BCFEO","Female","No","Yes","No","44107","US"
"1265-HVPZB","Male","No","Yes","No","92026","US"
"1265-XTECC","Female","Yes","Yes","No","01844","US"
"1265-ZFOSD","Female","No","Yes","No","84003","US"
"1266-NZYUI","Female","No","Yes","Yes","98023","US"
"1268-ASBGA","Female","Yes","Yes","No","97702","US"
"1269-FOYWN","Male","No","Yes","Yes","90057","US"
"1270-XKUCC","Female","No","Yes","Yes","33032","US"
"1271-SJBGZ","Male","Yes","No","No","78744","US"
"1271-UODNO","Male","No","No","No","78233","US"
"1272-ILHFG","Male","No","Yes","Yes","08081","US"
"1273-MTETI","Female","Yes","No","No","53711","US"
"1282-IHQAC","Male","Yes","No","No","48187","US"
"1285-OKIPP","Male","No","No","No","33193","US"
"1291-CUOCY","Male","No","Yes","No","10011","US"
"1293-BSEUN","Female","No","Yes","Yes","33021","US"
"1293-HHSHJ","Female","No","No","No","92127","US"
"1297-VQDRP","Male","Yes","Yes","Yes","84081","US"
"1298-PHBTI","Male","No","Yes","Yes","93638","US"
"1299-AURJA","Female","No","Yes","Yes","32304","US"
"1301-LOPVR","Male","No","Yes","Yes","32725","US"
"1302-TPUBN","Male","No","No","No","92544","US"
"1302-UHBDD","Male","Yes","No","No","72034","US"
"1303-SRDOK","Female","No","Yes","Yes","80233","US"
"1304-BCCFO","Male","No","Yes","No","28216","US"
"1304-NECVQ","Female","Yes","No","No","92064","US"
"1304-SEGFY","Female","No","Yes","No","55303","US"
"1306-RPWXZ","Female","No","No","Yes","94553","US"
